WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
13743,20160106,0752,11,BKN250, ,10.00, , , ,23, ,-5.0, ,21, ,-6.1, ,16, ,-8.9, , 74, , 5, ,040, , , ,30.54, , , , , ,30.61, ,AA, , , ,30.61, 
13743,20160106,0852,11,SCT250, ,10.00, , , ,26, ,-3.3, ,24, ,-4.7, ,18, ,-7.8, , 72, , 3, ,070, , , ,30.55, , , , , ,30.61, ,AA, , , ,30.62, 
13743,20160106,0952,11,FEW250, ,10.00, , , ,28, ,-2.2, ,25, ,-4.1, ,17, ,-8.3, , 63, , 3, ,160, , , ,30.56, , , , , ,30.62, ,AA, , , ,30.63, 
13743,20160106,1052,11,CLR, ,10.00, , , ,32, ,0.0, ,26, ,-3.2, ,13, ,-10.6, , 45, , 7, ,160, , , ,30.54, , , , , ,30.60, ,AA, , , ,30.61, 
13743,20160106,1152,11,CLR, ,10.00, , , ,34, ,1.1, ,26, ,-3.1, ,8, ,-13.3, , 34, , 7, ,180, , , ,30.50, , , , , ,30.57, ,AA, , , ,30.57, 
13743,20160106,1252,11,CLR, ,10.00, , , ,37, ,2.8, ,28, ,-2.4, ,4, ,-15.6, , 25, , 7, ,180, , , ,30.46, , , , , ,30.53, ,AA, , , ,30.53, 
13743,20160106,1352,11,CLR, ,10.00, , , ,38, ,3.3, ,29, ,-1.7, ,8, ,-13.3, , 29, , 7, ,190, , , ,30.44, , , , , ,30.50, ,AA, , , ,30.51, 
13743,20160106,1452,11,FEW250, ,10.00, , , ,40, ,4.4, ,31, ,-0.4, ,13, ,-10.6, , 33, , 6, ,170, , , ,30.42, , , , , ,30.49, ,AA, , , ,30.49, 
13743,20160106,1552,11,FEW080 FEW250, ,10.00, , , ,40, ,4.4, ,31, ,-0.6, ,12, ,-11.1, , 32, , 5, ,190, , , ,30.40, , , , , ,30.47, ,AA, , , ,30.47, 
13743,20160106,1652,11,FEW040 FEW250, ,10.00, , , ,38, ,3.3, ,29, ,-1.5, ,10, ,-12.2, , 31, , 3, ,210, , , ,30.39, , , , , ,30.46, ,AA, , , ,30.46, 
13743,20160106,1752,11,FEW250, ,10.00, , , ,38, ,3.3, ,31, ,-0.7, ,16, ,-8.9, , 41, , 3, ,200, , , ,30.39, , , , , ,30.45, ,AA, , , ,30.46, 
13743,20160106,1852,11,FEW040 FEW250, ,10.00, , , ,35, ,1.7, ,30, ,-1.1, ,20, ,-6.7, , 54, , 5, ,170, , , ,30.40, , , , , ,30.47, ,AA, , , ,30.47, 
13743,20160106,1939,11,BKN043, ,10.00, , , ,36, ,2.2, ,30, ,-1.0, ,19, ,-7.2, , 50, , 0, ,000, , , ,30.40, , , , , ,M, ,SP, , , ,30.47, 
13743,20160106,1952,11,BKN043, ,10.00, , , ,36, ,2.2, ,30, ,-0.8, ,20, ,-6.7, , 52, , 3, ,120, , , ,30.40, , , , , ,30.47, ,AA, , , ,30.47, 
13743,20160106,2052,11,BKN039, ,10.00, , , ,36, ,2.2, ,30, ,-1.0, ,19, ,-7.2, , 50, , 0, ,000, , , ,30.39, , , , , ,30.46, ,AA, , , ,30.46, 
13743,20160106,2152,11,BKN041, ,10.00, , , ,36, ,2.2, ,31, ,-0.3, ,23, ,-5.0, , 59, , 3, ,110, , , ,30.38, , , , , ,30.45, ,AA, , , ,30.45, 
13743,20160106,2252,11,SCT035, ,10.00, , , ,37, ,2.8, ,32, ,-0.2, ,22, ,-5.6, , 55, , 3, ,120, , , ,30.37, , , , , ,30.44, ,AA, , , ,30.44, 
13743,20160106,2352,11,OVC031, ,10.00, , , ,36, ,2.2, ,31, ,-0.3, ,23, ,-5.0, , 59, , 0, ,000, , , ,30.35, , , , , ,30.42, ,AA, , , ,30.42, 
13743,20160107,0052,11,FEW029 BKN038, ,10.00, , , ,35, ,1.7, ,32, ,-0.1, ,26, ,-3.3, , 70, , 0, ,000, , , ,30.33, , , , , ,30.39, ,AA, , , ,30.40, 
13743,20160107,0152,11,BKN029 OVC040, ,10.00, , , ,34, ,1.1, ,31, ,-0.3, ,27, ,-2.8, , 76, , 3, ,050, , , ,30.32, , , , , ,30.39, ,AA, , , ,30.39, 
13743,20160107,0252,11,BKN029 OVC035, ,10.00, , , ,35, ,1.7, ,32, ,0.0, ,27, ,-2.8, , 73, , 3, ,050, , , ,30.32, , , , , ,30.39, ,AA, , , ,30.39, 
13743,20160107,0314,11,SCT028 OVC033, ,10.00, , , ,35, ,1.7, ,32, ,0.1, ,28, ,-2.2, , 76, , 0, ,000, , , ,30.31, , , , , ,M, ,SP, , , ,30.38, 
13743,20160107,0352,11,OVC039, ,10.00, , , ,35, ,1.7, ,32, ,0.1, ,28, ,-2.2, , 76, , 0, ,000, , , ,30.30, , , , , ,30.37, ,AA, , , ,30.37, 
13743,20160107,0452,11,SCT024 BKN030 OVC039, ,10.00, , , ,36, ,2.2, ,33, ,0.5, ,28, ,-2.2, , 73, , 3, ,070, , , ,30.29, , , , , ,30.36, ,AA, , , ,30.36, 
13743,20160107,0502,11,BKN022 BKN031 OVC036, ,10.00, , , ,36, ,2.2, ,33, ,0.5, ,28, ,-2.2, , 73, , 0, ,000, , , ,30.29, , , , , ,M, ,SP, , , ,30.36, 
13743,20160107,0523,11,OVC020, ,10.00, , , ,36, ,2.2, ,33, ,0.7, ,29, ,-1.7, , 76, , 0, ,000, , , ,30.29, , , , , ,M, ,SP, , , ,30.36, 
13743,20160107,0552,11,SCT018 OVC028, ,10.00, , , ,37, ,2.8, ,34, ,0.8, ,28, ,-2.2, , 70, , 0, ,000, , , ,30.29, , , , , ,30.35, ,AA, , , ,30.36, 
13743,20160107,0608,11,FEW018 SCT028 OVC035, ,10.00, , , ,37, ,2.8, ,34, ,1.0, ,29, ,-1.7, , 73, , 0, ,000, , , ,30.29, , , , , ,M, ,SP, , , ,30.36, 
13743,20160107,0652,11,SCT018 OVC034, ,10.00, , , ,37, ,2.8, ,34, ,1.0, ,29, ,-1.7, , 73, , 0, ,000, , , ,30.28, , , , , ,30.34, ,AA, , , ,30.35, 
13743,20160107,0705,11,BKN020 OVC034, ,10.00, , , ,36, ,2.2, ,33, ,0.7, ,29, ,-1.7, , 76, , 5, ,040, , , ,30.28, , , , , ,M, ,SP, , , ,30.35, 
13743,20160107,0752,11,BKN016 OVC025, ,10.00, , , ,37, ,2.8, ,34, ,1.0, ,29, ,-1.7, , 73, , 5, ,060, , , ,30.28, , , , , ,30.35, ,AA, , , ,30.35, 
13743,20160107,0852,11,OVC015, ,10.00, , , ,39, ,3.9, ,36, ,2.1, ,31, ,-0.6, , 73, , 0, ,000, , , ,30.29, , , , , ,30.35, ,AA, , , ,30.36, 
13743,20160107,0923,11,OVC014, ,10.00, , , ,38, ,3.3, ,36, ,2.4, ,34, ,1.1, , 86, , 3, ,130, , , ,30.29, , , , , ,M, ,SP, , , ,30.36, 
13743,20160107,0952,11,BKN011 OVC019, , 6.00, ,BR, ,38, ,3.3, ,36, ,2.4, ,34, ,1.1, , 86, , 0, ,000, , , ,30.28, , , , , ,30.35, ,AA, , , ,30.35, 
13743,20160107,1005,11,OVC009, ,10.00, , , ,38, ,3.3, ,36, ,2.4, ,34, ,1.1, , 86, , 0, ,000, , , ,30.28, , , , , ,M, ,SP, , , ,30.35, 
13743,20160107,1052,11,OVC009, , 7.00, , , ,39, ,3.9, ,37, ,2.7, ,34, ,1.1, , 82, , 0, ,000, , , ,30.27, , , , , ,30.33, ,AA, , , ,30.34, 
13743,20160107,1100,11,OVC010, , 7.00, , , ,39, ,3.9, ,37, ,2.7, ,34, ,1.1, , 82, , 3, ,020, , , ,30.26, , , , , ,M, ,SP, , , ,30.33, 
13743,20160107,1152,11,OVC010, , 8.00, , , ,40, ,4.4, ,38, ,3.2, ,35, ,1.7, , 82, , 0, ,000, , , ,30.22, , , , , ,30.29, ,AA, , , ,30.29, 
13743,20160107,1252,11,OVC011, , 7.00, , , ,41, ,5.0, ,39, ,3.8, ,36, ,2.2, , 82, , 5, ,040, , , ,30.19, , , , , ,30.26, ,AA, , , ,30.26, 
13743,20160107,1352,11,OVC010, , 4.00, ,HZ, ,41, ,5.0, ,39, ,3.8, ,36, ,2.2, , 82, , 0, ,000, , , ,30.18, , , , , ,30.25, ,AA, , , ,30.25, 
13743,20160107,1452,11,OVC013, , 5.00, ,HZ, ,42, ,5.6, ,40, ,4.3, ,37, ,2.8, , 83, , 0, ,000, , , ,30.17, , , , , ,30.24, ,AA, , , ,30.24, 
13743,20160107,1532,11,SCT013 OVC019, , 6.00, ,HZ, ,43, ,6.1, ,40, ,4.6, ,37, ,2.8, , 79, , 3, ,030, , , ,30.17, , , , , ,M, ,SP, , , ,30.24, 
13743,20160107,1550,11,BKN013 OVC021, , 7.00, , , ,43, ,6.0, ,40, ,4.6, ,37, ,3.0, , 79, , 0, ,000, , , ,30.17, , , , , ,M, ,SP, , , ,30.24, 
13743,20160107,1552,11,BKN013 OVC021, , 7.00, , , ,42, ,5.6, ,40, ,4.3, ,37, ,2.8, , 83, , 0, ,000, , , ,30.17, , , , , ,30.24, ,SY-MT, , , ,30.24, 
13743,20160107,1650,11,OVC015, , 7.00, , , ,43, ,6.0, ,40, ,4.6, ,37, ,3.0, , 79, , 5, ,040, , , ,30.18, , , , , ,M, ,SP, , , ,30.25, 
13743,20160107,1652,11,OVC015, , 7.00, , , ,43, ,6.1, ,40, ,4.6, ,37, ,2.8, , 79, , 5, ,050, , , ,30.18, , , , , ,30.24, ,AA, , , ,30.25, 
13743,20160107,1714,11,OVC014, , 8.00, , , ,43, ,6.1, ,40, ,4.6, ,37, ,2.8, , 79, , 3, ,030, , , ,30.17, , , , , ,M, ,SP, , , ,30.24, 
13743,20160107,1752,11,OVC013, ,10.00, , , ,43, ,6.1, ,40, ,4.6, ,37, ,2.8, , 79, , 6, ,070, , , ,30.17, , , , , ,30.24, ,AA, , , ,30.24, 
13743,20160107,1852,11,OVC013, , 9.00, , , ,42, ,5.6, ,40, ,4.5, ,38, ,3.3, , 86, , 5, ,070, , , ,30.17, , , , , ,30.23, ,AA, , , ,30.24, 
13743,20160107,1952,11,OVC010, , 7.00, , , ,42, ,5.6, ,40, ,4.5, ,38, ,3.3, , 86, , 5, ,090, , , ,30.17, , , , , ,30.24, ,AA, , , ,30.24, 
13743,20160107,2052,11,OVC012, , 8.00, , , ,41, ,5.0, ,40, ,4.2, ,38, ,3.3, , 89, , 5, ,050, , , ,30.16, , , , , ,30.23, ,AA, , , ,30.23, 
13743,20160107,2152,11,OVC012, , 6.00, ,BR, ,41, ,5.0, ,39, ,4.0, ,37, ,2.8, , 86, ,10, ,060, , , ,30.14, , , , , ,30.20, ,AA, , , ,30.21, 
13743,20160107,2252,11,OVC010, , 8.00, , , ,40, ,4.4, ,39, ,3.7, ,37, ,2.8, , 89, , 5, ,040, , , ,30.11, , , , , ,30.18, ,AA, , , ,30.18, 
13743,20160107,2259,11,OVC009, , 6.00, ,BR, ,40, ,4.4, ,39, ,3.7, ,37, ,2.8, , 89, , 6, ,050, , , ,30.11, , , , , ,M, ,SP, , , ,30.18, 
13743,20160107,2326,11,OVC008, , 4.00, ,BR, ,40, ,4.4, ,39, ,3.7, ,37, ,2.8, , 89, , 5, ,070, , , ,30.11, , , , , ,M, ,SP, , , ,30.18, 
13743,20160107,2352,11,OVC008, , 4.00, ,BR, ,40, ,4.4, ,39, ,3.7, ,37, ,2.8, , 89, , 3, ,340, , , ,30.12, , , , , ,30.19, ,AA, , , ,30.19, 
13743,20160108,0014,11,OVC008, , 3.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 5, ,350, , , ,30.12, , , , , ,M, ,SP, , , ,30.19, 
13743,20160108,0052,11,OVC008, , 3.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 6, ,350, , , ,30.12, , , , , ,30.18, ,AA, , , ,30.19, 
13743,20160108,0102,11,OVC007, , 2.50, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 7, ,350, , , ,30.11, , , , , ,M, ,SP, , , ,30.18, 
13743,20160108,0122,11,OVC006, , 3.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 7, ,350, , , ,30.10, , , , , ,M, ,SP, , , ,30.17, 
13743,20160108,0152,11,OVC006, , 3.00, ,BR, ,40, ,4.4, ,40, ,4.2, ,39, ,3.9, , 96, , 5, ,010, , , ,30.10, , , , , ,30.17, ,AA, , , ,30.17, 
13743,20160108,0252,11,OVC006, , 3.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 6, ,350, , , ,30.13, , , , , ,30.19, ,AA, , , ,30.20, 
13743,20160108,0300,11,OVC006, , 2.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 7, ,010, , , ,30.12, , , , , ,M, ,SP, , , ,30.19, 
13743,20160108,0309,11,OVC006, , 1.50, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 6, ,360, , , ,30.13, , , , , ,M, ,SP, , , ,30.20, 
13743,20160108,0333,11,OVC006, , 2.00, ,BR, ,40, ,4.4, ,40, ,4.2, ,39, ,3.9, , 96, , 5, ,350, , , ,30.13, , , , , ,M, ,SP, , , ,30.20, 
13743,20160108,0352,11,OVC006, , 2.00, ,BR, ,40, ,4.4, ,40, ,4.2, ,39, ,3.9, , 96, , 3, ,340, , , ,30.13, , , , , ,30.19, ,AA, , , ,30.20, 
13743,20160108,0419,11,OVC006, , 1.75, ,BR, ,40, ,4.4, ,40, ,4.2, ,39, ,3.9, , 96, , 0, ,000, , , ,30.12, , , , , ,M, ,SP, , , ,30.19, 
13743,20160108,0423,11,OVC004, , 1.75, ,BR, ,40, ,4.4, ,40, ,4.2, ,39, ,3.9, , 96, , 0, ,000, , , ,30.12, , , , , ,M, ,SP, , , ,30.19, 
13743,20160108,0439,11,BKN005 OVC010, , 2.50, ,BR, ,40, ,4.4, ,40, ,4.2, ,39, ,3.9, , 96, , 3, ,040, , , ,30.11, , , , , ,M, ,SP, , , ,30.18, 
13743,20160108,0444,11,SCT005 BKN010 OVC014, , 3.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 5, ,040, , , ,30.11, , , , , ,M, ,SP, , , ,30.18, 
13743,20160108,0450,11,BKN007 OVC014, , 4.00, ,BR, ,39, ,4.0, ,38, ,3.4, ,37, ,3.0, , 93, , 7, ,040, , , ,30.11, , , , , ,M, ,SP, , , ,30.18, 
13743,20160108,0452,11,BKN007 OVC014, , 4.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 7, ,040, , , ,30.11, , , , , ,30.18, ,AA, , , ,30.18, 
13743,20160108,0532,11,SCT007 BKN014 OVC019, , 5.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 5, ,030, , , ,30.11, , , , , ,M, ,SP, , , ,30.18, 
13743,20160108,0552,11,SCT008 OVC014, , 5.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 7, ,030, , , ,30.10, , , , , ,30.17, ,AA, , , ,30.17, 
13743,20160108,0604,11,FEW008 SCT013 OVC017, , 5.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 5, ,030, , , ,30.10, , , , , ,M, ,SP, , , ,30.17, 
13743,20160108,0613,11,SCT008 BKN012 OVC017, , 5.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 6, ,030, , , ,30.10, , , , , ,M, ,SP, , , ,30.17, 
13743,20160108,0616,11,BKN007 OVC017, , 5.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 5, ,020, , , ,30.10, , , , , ,M, ,SP, , , ,30.17, 
13743,20160108,0639,11,BKN008 OVC018, , 5.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 5, ,040, , , ,30.10, , , , , ,M, ,SP, , , ,30.17, 
13743,20160108,0652,11,BKN008 OVC018, , 6.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 5, ,050, , , ,30.10, , , , , ,30.17, ,AA, , , ,30.17, 
13743,20160108,0740,11,OVC007, , 4.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 6, ,040, , , ,30.10, , , , , ,M, ,SP, , , ,30.17, 
13743,20160108,0752,11,OVC007, , 3.00, ,BR, ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, , 93, , 6, ,050, , , ,30.10, , , , , ,30.17, ,AA, , , ,30.17, 
13743,20160108,0852,11,OVC007, , 4.00, ,BR, ,41, ,5.0, ,40, ,4.2, ,38, ,3.3, , 89, , 7, ,030, , , ,30.11, , , , , ,30.18, ,AA, , , ,30.18, 
13743,20160108,0913,11,OVC006, , 3.00, ,BR, ,41, ,5.0, ,40, ,4.2, ,38, ,3.3, , 89, , 7, ,040, , , ,30.12, , , , , ,M, ,SP, , , ,30.19, 
13743,20160108,0950,11,OVC006, , 2.50, ,-DZ BR, ,41, ,5.0, ,40, ,4.5, ,39, ,4.0, , 93, , 6, ,040, , , ,30.13, , , , , ,M, ,SP, , , ,30.20, 
13743,20160108,0952,11,OVC006, , 2.50, ,-DZ BR, ,41, ,5.0, ,40, ,4.5, ,39, ,3.9, , 93, , 6, ,050, , , ,30.13, , , , , ,30.19, ,AA, ,  T, ,30.20, 
13743,20160108,1005,11,OVC006, , 1.75, ,-DZ BR, ,41, ,5.0, ,40, ,4.5, ,39, ,3.9, , 93, , 6, ,060, , , ,30.12, , , , , ,M, ,SP, , , ,30.19, 
13743,20160108,1052,11,OVC006, , 1.25, ,-DZ BR, ,41, ,5.0, ,41, ,4.7, ,40, ,4.4, , 96, , 5, ,030, , , ,30.10, , , , , ,30.17, ,AA, ,  T, ,30.17, 
13743,20160108,1152,11,OVC005, , 1.75, ,-DZ BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 5, ,050, , , ,30.08, , , , , ,30.15, ,AA, ,  T, ,30.15, 
13743,20160108,1252,11,OVC006, , 1.25, ,-DZ BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 6, ,040, , , ,30.07, , , , , ,30.13, ,AA, ,  T, ,30.14, 
13743,20160108,1350,11,OVC006, , 2.00, ,-DZ BR, ,43, ,6.0, ,42, ,5.6, ,41, ,5.0, , 93, , 7, ,050, , , ,30.06, , , , , ,M, ,SP, , , ,30.13, 
13743,20160108,1352,11,OVC006, , 2.00, ,-DZ BR, ,43, ,6.1, ,42, ,5.6, ,41, ,5.0, , 93, , 6, ,050, , , ,30.06, , , , , ,30.13, ,AA, ,  T, ,30.13, 
13743,20160108,1452,11,OVC007, , 2.00, ,-DZ BR, ,43, ,6.1, ,42, ,5.6, ,41, ,5.0, , 93, , 6, ,050, , , ,30.05, , , , , ,30.12, ,AA, ,  T, ,30.12, 
13743,20160108,1459,11,OVC007, , 1.50, ,-DZ BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 6, ,060, , , ,30.05, , , , , ,M, ,SP, , , ,30.12, 
13743,20160108,1552,11,OVC007, , 2.00, ,BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 7, ,050, , , ,30.06, , , , , ,30.12, ,AA, ,  T, ,30.13, 
13743,20160108,1624,11,OVC007, , 1.75, ,BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 5, ,070, , , ,30.07, , , , , ,M, ,SP, , , ,30.14, 
13743,20160108,1635,11,OVC007, , 2.00, ,BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 3, ,040, , , ,30.07, , , , , ,M, ,SP, , , ,30.14, 
13743,20160108,1649,11,SCT007 OVC017, , 1.75, ,BR, ,43, ,6.0, ,42, ,5.6, ,41, ,5.0, , 93, , 5, ,040, , , ,30.08, , , , , ,M, ,SP, , , ,30.15, 
13743,20160108,1652,11,SCT007 OVC017, , 1.75, ,BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 5, ,040, , , ,30.08, , , , , ,30.14, ,AA, , , ,30.15, 
13743,20160108,1700,11,FEW007 OVC017, , 2.50, ,BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 0, ,000, , , ,30.09, , , , , ,M, ,SP, , , ,30.16, 
13743,20160108,1716,11,FEW008 OVC017, , 3.00, ,BR, ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 0, ,000, , , ,30.08, , , , , ,M, ,SP, , , ,30.15, 
13743,20160108,1752,11,FEW007 OVC017, , 3.00, ,-DZ BR, ,43, ,6.1, ,42, ,5.6, ,41, ,5.0, , 93, , 0, ,000, , , ,30.09, , , , , ,30.16, ,AA, ,  T, ,30.16, 
13743,20160108,1823,11,OVC018, , 2.50, ,-RA BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 5, ,030, , , ,30.08, , , , , ,M, ,SP, , , ,30.15, 
13743,20160108,1825,11,SCT008 OVC018, , 2.50, ,-DZ BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 5, ,030, , , ,30.08, , , , , ,M, ,SP, , , ,30.15, 
13743,20160108,1852,11,FEW008 OVC018, , 3.00, ,BR, ,42, ,5.6, ,41, ,5.0, ,40, ,4.4, , 93, , 7, ,050, , , ,30.07, , , , , ,30.14, ,AA, ,  T, ,30.14, 
13743,20160108,1912,11,FEW006 OVC018, , 4.00, ,-RA BR, ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 3, ,010, , , ,30.08, , , , , ,M, ,SP, , , ,30.15, 
13743,20160108,1952,11,FEW006 OVC022, , 4.00, ,BR, ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 0, ,000, , , ,30.09, , , , , ,30.15, ,AA, ,  T, ,30.16, 
13743,20160108,2052,11,OVC017, , 6.00, ,BR, ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 3, ,010, , , ,30.08, , , , , ,30.14, ,AA, , , ,30.15, 
13743,20160108,2152,11,OVC018, , 8.00, , , ,44, ,6.7, ,42, ,5.6, ,40, ,4.4, , 86, , 0, ,000, , , ,30.08, , , , , ,30.14, ,AA, , , ,30.15, 
13743,20160108,2252,11,OVC022, ,10.00, , , ,44, ,6.7, ,42, ,5.6, ,40, ,4.4, , 86, , 0, ,000, , , ,30.08, , , , , ,30.14, ,AA, ,  T, ,30.15, 
13743,20160108,2352,11,OVC022, , 9.00, , , ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 3, ,030, , , ,30.07, , , , , ,30.14, ,AA, , , ,30.14, 
13743,20160109,0043,11,SCT021 OVC040, ,10.00, , , ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 3, ,010, , , ,30.06, , , , , ,M, ,SP, , , ,30.13, 
13743,20160109,0052,11,FEW021 OVC040, ,10.00, , , ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 5, ,010, , , ,30.06, , , , , ,30.12, ,AA, , , ,30.13, 
13743,20160109,0152,11,OVC043, ,10.00, , , ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 5, ,010, , , ,30.06, , , , , ,30.13, ,AA, , , ,30.13, 
13743,20160109,0240,11,BKN025 OVC040, ,10.00, , , ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 5, ,030, , , ,30.06, , , , , ,M, ,SP, , , ,30.13, 
13743,20160109,0252,11,OVC024, ,10.00, , , ,43, ,6.1, ,41, ,5.1, ,39, ,3.9, , 86, , 5, ,020, , , ,30.06, , , , , ,30.12, ,AA, , , ,30.13, 
13743,20160109,0352,11,BKN024 OVC050, ,10.00, , , ,43, ,6.1, ,41, ,4.8, ,38, ,3.3, , 83, , 5, ,040, , , ,30.04, , , , , ,30.11, ,AA, , , ,30.11, 
13743,20160109,0452,11,BKN016 OVC022, , 4.00, ,-DZ BR, ,42, ,5.6, ,41, ,4.8, ,39, ,3.9, , 89, , 6, ,030, , , ,30.05, , , , , ,30.11, ,AA, ,  T, ,30.12, 
13743,20160109,0514,11,BKN014 OVC019, , 3.00, ,-DZ BR, ,42, ,5.6, ,41, ,4.8, ,39, ,3.9, , 89, , 3, ,020, , , ,30.05, , , , , ,M, ,SP, , , ,30.12, 
13743,20160109,0521,11,BKN009 OVC016, , 3.00, ,-DZ BR, ,42, ,5.6, ,41, ,5.0, ,40, ,4.4, , 93, , 5, ,360, , , ,30.05, , , , , ,M, ,SP, , , ,30.12, 
13743,20160109,0552,11,OVC008, , 3.00, ,-DZ BR, ,41, ,5.0, ,41, ,4.7, ,40, ,4.4, , 96, , 3, ,350, , , ,30.06, , , , , ,30.12, ,AA, ,0.01, ,30.13, 
13743,20160109,0624,11,OVC008, , 2.50, ,-DZ BR, ,42, ,5.6, ,41, ,5.0, ,40, ,4.4, , 93, , 5, ,010, , , ,30.05, , , , , ,M, ,SP, , , ,30.12, 
13743,20160109,0652,11,SCT009 BKN013 OVC024, , 2.00, ,-DZ BR, ,42, ,5.6, ,41, ,5.0, ,40, ,4.4, , 93, , 3, ,360, , , ,30.06, , , , , ,30.13, ,AA, ,  T, ,30.13, 
13743,20160109,0700,11,BKN009 BKN019 OVC024, , 2.00, ,-DZ BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 3, ,360, , , ,30.07, , , , , ,M, ,SP, , , ,30.14, 
13743,20160109,0705,11,BKN010 OVC019, , 2.50, ,-DZ BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 0, ,000, , , ,30.07, , , , , ,M, ,SP, , , ,30.14, 
13743,20160109,0715,11,SCT010 OVC017, , 2.00, ,-DZ BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 3, ,050, , , ,30.06, , , , , ,M, ,SP, , , ,30.13, 
13743,20160109,0717,11,BKN012 OVC021, , 2.00, ,-DZ BR, ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 5, ,050, , , ,30.06, , , , , ,M, ,SP, , , ,30.13, 
13743,20160109,0719,11,SCT009 BKN014 OVC019, , 2.00, ,-DZ BR, ,41, ,5.0, ,41, ,4.7, ,40, ,4.4, , 96, , 5, ,050, , , ,30.06, , , , , ,M, ,SP, , , ,30.13, 
13743,20160109,0730,11,SCT009 OVC016, , 2.00, ,-DZ BR, ,41, ,5.0, ,41, ,4.7, ,40, ,4.4, , 96, , 3, ,040, , , ,30.07, , , , , ,M, ,SP, , , ,30.14, 
13743,20160109,0737,11,SCT006 BKN013 OVC018, , 2.00, ,-DZ BR, ,41, ,5.0, ,41, ,4.7, ,40, ,4.4, , 96, , 3, ,030, , , ,30.07, , , , , ,M, ,SP, , , ,30.14, 
