WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
13743,20160204,0350,11,OVC004, , 2.00, ,-DZ BR, ,55, ,13.0, ,55, ,12.7, ,55, ,13.0, ,100, , 6, ,180, , , ,29.81, , , , , ,M, ,SP, , , ,29.88, 
13743,20160204,0352,11,OVC003, , 2.00, ,-DZ BR, ,56, ,13.3, ,56, ,13.3, ,56, ,13.3, ,100, , 6, ,180, , , ,29.81, , , , , ,29.88, ,AA, ,  T, ,29.88, 
13743,20160204,0357,11,OVC003, , 0.25, ,-DZ FG, ,55, ,12.8, ,55, ,12.7, ,55, ,12.8, ,100, , 7, ,170, , , ,29.81, , , , , ,M, ,SP, , , ,29.88, 
13743,20160204,0424,11,OVC004, , 0.50, ,FG, ,55, ,12.8, ,54, ,12.4, ,54, ,12.2, , 96, , 5, ,280, , , ,29.84, , , , , ,M, ,SP, , , ,29.91, 
13743,20160204,0431,11,BKN004 OVC015, , 3.00, ,-RA BR, ,57, ,13.9, ,56, ,13.5, ,56, ,13.3, , 96, ,11, ,310, ,22, ,29.85, , , , , ,M, ,SP, , , ,29.92, 
13743,20160204,0435,11,BKN004 OVC015, , 9.00, ,-RA, ,56, ,13.3, ,55, ,13.0, ,55, ,12.8, , 96, , 9, ,300, ,22, ,29.85, , , , , ,M, ,SP, , , ,29.92, 
13743,20160204,0446,11,SCT004 BKN017 OVC029, ,10.00, , , ,55, ,13.0, ,54, ,12.4, ,54, ,12.0, , 96, ,10, ,290, , , ,29.86, , , , , ,M, ,SP, , , ,29.93, 
13743,20160204,0452,11,FEW004 BKN023 OVC031, ,10.00, , , ,54, ,12.2, ,52, ,11.3, ,51, ,10.6, , 90, ,11, ,310, , , ,29.86, , , , , ,29.93, ,AA, ,  T, ,29.93, 
13743,20160204,0459,11,FEW016 BKN031 OVC039, ,10.00, , , ,54, ,12.2, ,52, ,11.0, ,50, ,10.0, , 86, ,13, ,310, , , ,29.86, , , , , ,M, ,SP, , , ,29.93, 
13743,20160204,0552,11,OVC040, ,10.00, , , ,53, ,11.7, ,48, ,8.9, ,43, ,6.1, , 69, ,13, ,340, , , ,29.89, , , , , ,29.96, ,AA, , , ,29.96, 
13743,20160204,0652,11,BKN044 OVC250, ,10.00, , , ,51, ,10.6, ,47, ,8.3, ,43, ,6.1, , 74, ,14, ,340, , , ,29.93, , , , , ,30.00, ,AA, , , ,30.00, 
13743,20160204,0752,11,OVC043, ,10.00, , , ,50, ,10.0, ,45, ,7.1, ,39, ,3.9, , 66, ,18, ,340, , , ,29.96, , , , , ,30.03, ,AA, , , ,30.03, 
13743,20160204,0852,11,OVC043, ,10.00, , , ,49, ,9.4, ,44, ,6.4, ,37, ,2.8, , 63, ,15, ,350, , , ,30.00, , , , , ,30.07, ,AA, , , ,30.07, 
13743,20160204,0952,11,OVC045, ,10.00, , , ,49, ,9.4, ,43, ,5.9, ,35, ,1.7, , 59, ,15, ,350, , , ,30.02, , , , , ,30.09, ,AA, , , ,30.09, 
13743,20160204,1052,11,OVC046, ,10.00, , , ,48, ,8.9, ,42, ,5.4, ,34, ,1.1, , 59, ,14, ,340, , , ,30.04, , , , , ,30.11, ,AA, , , ,30.11, 
13743,20160204,1152,11,OVC050, ,10.00, , , ,48, ,8.9, ,41, ,5.2, ,33, ,0.6, , 56, ,20, ,340, , , ,30.03, , , , , ,30.10, ,AA, , , ,30.10, 
13743,20160204,1252,11,OVC048, ,10.00, , , ,48, ,8.9, ,41, ,5.2, ,33, ,0.6, , 56, ,16, ,350, , , ,30.00, , , , , ,30.07, ,AA, , , ,30.07, 
13743,20160204,1352,11,OVC050, ,10.00, , , ,49, ,9.4, ,42, ,5.3, ,32, ,0.0, , 52, ,14, ,360, , , ,29.98, , , , , ,30.05, ,AA, , , ,30.05, 
13743,20160204,1452,11,OVC055, ,10.00, , , ,49, ,9.4, ,42, ,5.5, ,33, ,0.6, , 54, ,10, ,010, , , ,30.00, , , , , ,30.06, ,AA, , , ,30.07, 
13743,20160204,1552,11,OVC060, ,10.00, , , ,49, ,9.4, ,42, ,5.3, ,32, ,0.0, , 52, ,14, ,350, , , ,30.00, , , , , ,30.06, ,AA, , , ,30.07, 
13743,20160204,1652,11,OVC055, ,10.00, , , ,48, ,8.9, ,41, ,4.8, ,31, ,-0.6, , 52, ,11, ,350, , , ,30.02, , , , , ,30.09, ,AA, , , ,30.09, 
13743,20160204,1752,11,OVC055, ,10.00, , , ,48, ,8.9, ,41, ,4.8, ,31, ,-0.6, , 52, ,15, ,350, , , ,30.03, , , , , ,30.09, ,AA, , , ,30.10, 
13743,20160204,1852,11,OVC060, ,10.00, , , ,47, ,8.3, ,40, ,4.5, ,31, ,-0.6, , 54, , 9, ,330, , , ,30.04, , , , , ,30.11, ,AA, , , ,30.11, 
13743,20160204,1952,11,OVC065, ,10.00, , , ,46, ,7.8, ,39, ,4.0, ,30, ,-1.1, , 54, ,14, ,330, , , ,30.05, , , , , ,30.11, ,AA, , , ,30.12, 
13743,20160204,2052,11,OVC060, ,10.00, , , ,45, ,7.2, ,39, ,3.7, ,30, ,-1.1, , 56, ,16, ,350, , , ,30.04, , , , , ,30.11, ,AA, , , ,30.11, 
13743,20160204,2152,11,BKN060 BKN075 OVC090, ,10.00, , , ,44, ,6.7, ,38, ,3.4, ,30, ,-1.1, , 58, ,10, ,330, , , ,30.06, , , , , ,30.12, ,AA, , , ,30.13, 
13743,20160204,2252,11,OVC060, ,10.00, , , ,43, ,6.1, ,37, ,2.7, ,28, ,-2.2, , 56, ,16, ,330, , , ,30.05, , , , , ,30.12, ,AA, , , ,30.12, 
13743,20160204,2352,11,OVC070, ,10.00, , , ,42, ,5.6, ,36, ,2.2, ,27, ,-2.8, , 55, ,16, ,330, , , ,30.04, , , , , ,30.10, ,AA, , , ,30.11, 
13743,20160205,0052,11,SCT055 OVC070, ,10.00, ,-RA, ,41, ,5.0, ,36, ,2.3, ,29, ,-1.7, , 62, ,16, ,340, , , ,30.03, , , , , ,30.10, ,AA, ,0.01, ,30.10, 
13743,20160205,0152,11,OVC040, , 5.00, ,-RASN BR, ,37, ,2.8, ,35, ,1.4, ,31, ,-0.6, , 79, ,10, ,340, , , ,30.04, , , , , ,30.11, ,AA, ,0.01, ,30.11, 
13743,20160205,0214,11,OVC026, , 5.00, ,-SN BR, ,37, ,2.8, ,35, ,1.4, ,31, ,-0.6, , 79, ,20, ,340, , , ,30.03, , , , , ,M, ,SP, , , ,30.10, 
13743,20160205,0227,11,OVC036, , 5.00, ,-SN BR, ,37, ,2.8, ,35, ,1.6, ,32, ,0.0, , 82, ,17, ,330, , , ,30.05, , , , , ,M, ,SP, , , ,30.12, 
13743,20160205,0252,11,OVC036, , 5.00, ,-RASN BR, ,37, ,2.8, ,35, ,1.6, ,32, ,0.0, , 82, ,15, ,330, , , ,30.04, , , , , ,30.11, ,AA, ,0.02, ,30.11, 
13743,20160205,0352,11,OVC040, , 5.00, ,-RASN BR, ,37, ,2.8, ,35, ,1.6, ,32, ,0.0, , 82, , 9, ,330, , , ,30.05, , , , , ,30.12, ,AA, ,  T, ,30.12, 
13743,20160205,0452,11,BKN055 OVC075, , 9.00, ,-SN, ,38, ,3.3, ,36, ,1.9, ,32, ,0.0, , 79, ,10, ,330, , , ,30.03, , , , , ,30.10, ,AA, ,  T, ,30.10, 
13743,20160205,0552,11,FEW050 OVC100, , 9.00, ,-SN, ,39, ,3.9, ,35, ,1.6, ,29, ,-1.7, , 67, ,18, ,330, ,26, ,30.05, , , , , ,30.11, ,AA, ,  T, ,30.12, 
13743,20160205,0621,11,SCT045 OVC100, , 9.00, ,-SN, ,38, ,3.3, ,34, ,1.3, ,29, ,-1.7, , 70, ,23, ,310, ,29, ,30.05, , , , , ,M, ,SP, , , ,30.12, 
13743,20160205,0652,11,FEW049 OVC100, , 9.00, ,-SN, ,37, ,2.8, ,34, ,1.0, ,29, ,-1.7, , 73, ,18, ,320, , , ,30.09, , , , , ,30.16, ,AA, ,  T, ,30.16, 
13743,20160205,0750,11,OVC037, , 9.00, ,-SN, ,37, ,3.0, ,33, ,0.6, ,27, ,-3.0, , 67, ,14, ,320, , , ,30.14, , , , , ,M, ,SP, , , ,30.21, 
13743,20160205,0752,11,OVC037, , 8.00, ,-SN, ,37, ,2.8, ,33, ,0.4, ,26, ,-3.3, , 65, ,21, ,330, ,26, ,30.12, , , , , ,30.19, ,AA, ,  T, ,30.19, 
13743,20160205,0817,11,SCT039 OVC055, , 9.00, , , ,38, ,3.3, ,33, ,0.8, ,26, ,-3.3, , 62, ,17, ,320, , , ,30.13, , , , , ,M, ,SP, , , ,30.20, 
13743,20160205,0852,11,OVC048, ,10.00, , , ,38, ,3.3, ,33, ,0.6, ,25, ,-3.9, , 60, ,24, ,310, ,31, ,30.16, , , , , ,30.22, ,AA, ,  T, ,30.23, 
13743,20160205,0952,11,FEW030 BKN050 OVC065, ,10.00, ,-SN, ,37, ,2.8, ,33, ,0.6, ,27, ,-2.8, , 67, ,22, ,310, ,29, ,30.17, , , , , ,30.24, ,AA, ,  T, ,30.24, 
13743,20160205,1009,11,FEW035 SCT055 OVC070, , 9.00, , , ,38, ,3.3, ,34, ,0.9, ,27, ,-2.8, , 65, ,20, ,310, ,34, ,30.17, , , , , ,M, ,SP, , , ,30.24, 
13743,20160205,1052,11,FEW035 OVC075, ,10.00, , , ,39, ,3.9, ,34, ,1.1, ,26, ,-3.3, , 60, ,23, ,320, ,32, ,30.20, , , , , ,30.26, ,AA, ,  T, ,30.27, 
13743,20160205,1152,11,SCT035 SCT080, ,10.00, , , ,41, ,5.0, ,35, ,1.6, ,25, ,-3.9, , 53, ,22, ,330, ,29, ,30.21, , , , , ,30.28, ,AA, , , ,30.28, 
13743,20160205,1252,11,SCT040 SCT080, ,10.00, , , ,42, ,5.6, ,35, ,1.5, ,23, ,-5.0, , 47, ,18, ,290, ,28, ,30.22, , , , , ,30.28, ,AA, , , ,30.29, 
13743,20160205,1352,11,SCT050, ,10.00, , , ,43, ,6.1, ,35, ,1.4, ,20, ,-6.7, , 40, ,15, ,310, ,23, ,30.21, , , , , ,30.28, ,AA, , , ,30.28, 
13743,20160205,1452,11,FEW050, ,10.00, , , ,43, ,6.1, ,35, ,1.4, ,20, ,-6.7, , 40, ,20, ,280, ,29, ,30.22, , , , , ,30.29, ,AA, , , ,30.29, 
13743,20160205,1552,11,FEW050, ,10.00, , , ,43, ,6.1, ,34, ,1.2, ,19, ,-7.2, , 38, ,13, ,320, , , ,30.24, , , , , ,30.31, ,AA, , , ,30.31, 
13743,20160205,1652,11,FEW050, ,10.00, , , ,41, ,5.0, ,33, ,0.6, ,19, ,-7.2, , 41, ,18, ,330, ,25, ,30.26, , , , , ,30.33, ,AA, , , ,30.33, 
13743,20160205,1752,11,FEW250, ,10.00, , , ,40, ,4.4, ,32, ,0.1, ,18, ,-7.8, , 41, ,17, ,320, ,23, ,30.29, , , , , ,30.36, ,AA, , , ,30.36, 
13743,20160205,1852,11,CLR, ,10.00, , , ,38, ,3.3, ,31, ,-0.4, ,18, ,-7.8, , 44, ,10, ,330, , , ,30.31, , , , , ,30.37, ,AA, , , ,30.38, 
13743,20160205,1952,11,CLR, ,10.00, , , ,37, ,2.8, ,31, ,-0.8, ,18, ,-7.8, , 46, , 9, ,340, , , ,30.32, , , , , ,30.39, ,AA, , , ,30.39, 
13743,20160205,2052,11,CLR, ,10.00, , , ,35, ,1.7, ,29, ,-1.5, ,18, ,-7.8, , 50, ,10, ,350, , , ,30.32, , , , , ,30.39, ,AA, , , ,30.39, 
13743,20160205,2152,11,SCT250, ,10.00, , , ,35, ,1.7, ,29, ,-1.5, ,18, ,-7.8, , 50, , 7, ,330, , , ,30.33, , , , , ,30.40, ,AA, , , ,30.40, 
13743,20160205,2252,11,SCT250, ,10.00, , , ,35, ,1.7, ,29, ,-1.6, ,17, ,-8.3, , 48, , 7, ,320, , , ,30.34, , , , , ,30.41, ,AA, , , ,30.41, 
13743,20160205,2352,11,FEW250, ,10.00, , , ,34, ,1.1, ,29, ,-1.8, ,18, ,-7.8, , 52, , 5, ,350, , , ,30.35, , , , , ,30.41, ,AA, , , ,30.42, 
13743,20160206,0052,11,FEW250, ,10.00, , , ,35, ,1.7, ,29, ,-1.6, ,17, ,-8.3, , 48, , 5, ,330, , , ,30.34, , , , , ,30.41, ,AA, , , ,30.41, 
13743,20160206,0152,11,CLR, ,10.00, , , ,33, ,0.6, ,29, ,-1.5, ,22, ,-5.6, , 64, , 0, ,000, , , ,30.35, , , , , ,30.42, ,AA, , , ,30.42, 
13743,20160206,0252,11,CLR, ,10.00, , , ,31, ,-0.6, ,28, ,-2.4, ,21, ,-6.1, , 66, , 5, ,220, , , ,30.36, , , , , ,30.42, ,AA, , , ,30.43, 
13743,20160206,0352,11,CLR, ,10.00, , , ,30, ,-1.1, ,27, ,-2.6, ,22, ,-5.6, , 72, , 5, ,210, , , ,30.36, , , , , ,30.43, ,AA, , , ,30.43, 
13743,20160206,0452,11,CLR, ,10.00, , , ,30, ,-1.1, ,27, ,-2.7, ,21, ,-6.1, , 69, , 5, ,220, , , ,30.37, , , , , ,30.43, ,AA, , , ,30.44, 
13743,20160206,0552,11,SCT250, ,10.00, , , ,30, ,-1.1, ,27, ,-2.7, ,21, ,-6.1, , 69, , 3, ,220, , , ,30.38, , , , , ,30.45, ,AA, , , ,30.45, 
13743,20160206,0652,11,BKN250, ,10.00, , , ,30, ,-1.1, ,27, ,-2.7, ,21, ,-6.1, , 69, , 3, ,230, , , ,30.39, , , , , ,30.45, ,AA, , , ,30.46, 
13743,20160206,0752,11,BKN230, ,10.00, , , ,30, ,-1.1, ,28, ,-2.2, ,24, ,-4.4, , 78, , 0, ,000, , , ,30.40, , , , , ,30.47, ,AA, , , ,30.47, 
13743,20160206,0852,11,BKN220, ,10.00, , , ,33, ,0.6, ,30, ,-1.2, ,24, ,-4.4, , 70, , 3, ,170, , , ,30.40, , , , , ,30.47, ,AA, , , ,30.47, 
13743,20160206,0952,11,BKN230, ,10.00, , , ,35, ,1.7, ,30, ,-0.8, ,22, ,-5.6, , 59, , 7, ,200, , , ,30.41, , , , , ,30.48, ,AA, , , ,30.48, 
13743,20160206,1052,11,BKN210, ,10.00, , , ,38, ,3.3, ,32, ,0.1, ,22, ,-5.6, , 53, , 9, ,180, , , ,30.41, , , , , ,30.47, ,AA, , , ,30.48, 
13743,20160206,1152,11,BKN200, ,10.00, , , ,41, ,5.0, ,35, ,1.4, ,24, ,-4.4, , 51, ,10, ,160, , , ,30.37, , , , , ,30.44, ,AA, , , ,30.44, 
13743,20160206,1252,11,BKN200, ,10.00, , , ,42, ,5.6, ,35, ,1.9, ,25, ,-3.9, , 51, ,11, ,190, , , ,30.32, , , , , ,30.39, ,AA, , , ,30.39, 
13743,20160206,1352,11,BKN190, ,10.00, , , ,42, ,5.6, ,34, ,1.2, ,21, ,-6.1, , 43, , 9, ,190, , , ,30.29, , , , , ,30.35, ,AA, , , ,30.36, 
13743,20160206,1452,11,BKN180, ,10.00, , , ,42, ,5.6, ,34, ,1.1, ,20, ,-6.7, , 41, ,10, ,210, , , ,30.26, , , , , ,30.33, ,AA, , , ,30.33, 
13743,20160206,1552,11,FEW150 BKN200, ,10.00, , , ,43, ,6.1, ,35, ,1.9, ,23, ,-5.0, , 45, ,10, ,170, , , ,30.24, , , , , ,30.31, ,AA, , , ,30.31, 
13743,20160206,1652,11,FEW150 SCT200, ,10.00, , , ,42, ,5.6, ,34, ,1.2, ,21, ,-6.1, , 43, , 6, ,190, , , ,30.25, , , , , ,30.32, ,AA, , , ,30.32, 
13743,20160206,1752,11,SCT150 BKN200, ,10.00, , , ,41, ,5.0, ,33, ,0.5, ,18, ,-7.8, , 40, , 5, ,200, , , ,30.25, , , , , ,30.32, ,AA, , , ,30.32, 
13743,20160206,1852,11,FEW150 BKN220, ,10.00, , , ,39, ,3.9, ,34, ,1.3, ,27, ,-2.8, , 62, , 7, ,180, , , ,30.24, , , , , ,30.31, ,AA, , , ,30.31, 
13743,20160206,1952,11,BKN200, ,10.00, , , ,38, ,3.3, ,33, ,0.2, ,23, ,-5.0, , 55, , 8, ,200, , , ,30.25, , , , , ,30.32, ,AA, , , ,30.32, 
13743,20160206,2052,11,BKN180, ,10.00, , , ,38, ,3.3, ,33, ,0.6, ,25, ,-3.9, , 60, , 8, ,180, , , ,30.26, , , , , ,30.32, ,AA, , , ,30.33, 
13743,20160206,2152,11,BKN180, ,10.00, , , ,37, ,2.8, ,33, ,0.3, ,25, ,-3.9, , 62, , 8, ,180, , , ,30.25, , , , , ,30.32, ,AA, , , ,30.32, 
13743,20160206,2252,11,FEW160 SCT200, ,10.00, , , ,37, ,2.8, ,33, ,0.3, ,25, ,-3.9, , 62, , 3, ,150, , , ,30.22, , , , , ,30.29, ,AA, , , ,30.29, 
13743,20160206,2352,11,FEW160 SCT200, ,10.00, , , ,35, ,1.7, ,31, ,-0.3, ,25, ,-3.9, , 67, , 5, ,140, , , ,30.20, , , , , ,30.27, ,AA, , , ,30.27, 
13743,20160207,0052,11,SCT160 BKN200, ,10.00, , , ,35, ,1.7, ,32, ,-0.1, ,26, ,-3.3, , 70, , 3, ,160, , , ,30.19, , , , , ,30.25, ,AA, , , ,30.26, 
13743,20160207,0152,11,FEW130 SCT160 BKN200, ,10.00, , , ,33, ,0.6, ,30, ,-0.8, ,26, ,-3.3, , 75, , 3, ,230, , , ,30.19, , , , , ,30.25, ,AA, , , ,30.26, 
13743,20160207,0252,11,FEW160 SCT200, ,10.00, , , ,33, ,0.6, ,30, ,-1.0, ,25, ,-3.9, , 72, , 3, ,210, , , ,30.17, , , , , ,30.24, ,AA, , , ,30.24, 
13743,20160207,0352,11,SCT200, ,10.00, , , ,33, ,0.6, ,30, ,-1.0, ,25, ,-3.9, , 72, , 3, ,230, , , ,30.16, , , , , ,30.22, ,AA, , , ,30.23, 
13743,20160207,0452,11,BKN200, ,10.00, , , ,30, ,-1.1, ,28, ,-2.0, ,25, ,-3.9, , 82, , 5, ,210, , , ,30.16, , , , , ,30.23, ,AA, , , ,30.23, 
13743,20160207,0552,11,BKN200, ,10.00, , , ,32, ,0.0, ,30, ,-1.2, ,26, ,-3.3, , 79, , 0, ,000, , , ,30.12, , , , , ,30.18, ,AA, , , ,30.19, 
13743,20160207,0652,11,FEW150 BKN200, ,10.00, , , ,31, ,-0.6, ,29, ,-1.7, ,25, ,-3.9, , 78, , 3, ,230, , , ,30.14, , , , , ,30.20, ,AA, , , ,30.21, 
13743,20160207,0752,11,FEW150 BKN250, ,10.00, , , ,32, ,0.0, ,29, ,-1.3, ,25, ,-3.9, , 75, , 5, ,350, , , ,30.14, , , , , ,30.21, ,AA, , , ,30.21, 
13743,20160207,0852,11,FEW150 BKN250, ,10.00, , , ,33, ,0.6, ,31, ,-0.6, ,27, ,-2.8, , 79, , 7, ,040, , , ,30.11, , , , , ,30.18, ,AA, , , ,30.18, 
13743,20160207,0952,11,BKN250, ,10.00, , , ,36, ,2.2, ,32, ,-0.0, ,25, ,-3.9, , 64, , 9, ,350, , , ,30.10, , , , , ,30.17, ,AA, , , ,30.17, 
13743,20160207,1052,11,FEW150 BKN250, ,10.00, , , ,40, ,4.4, ,34, ,1.2, ,25, ,-3.9, , 55, , 9, ,340, , , ,30.09, , , , , ,30.16, ,AA, , , ,30.16, 
13743,20160207,1152,11,OVC250, ,10.00, , , ,44, ,6.7, ,37, ,2.5, ,25, ,-3.9, , 47, , 6, ,350, , , ,30.05, , , , , ,30.12, ,AA, , , ,30.12, 
13743,20160207,1252,11,OVC250, ,10.00, , , ,45, ,7.2, ,38, ,3.2, ,27, ,-2.8, , 49, , 8, ,060, , , ,30.03, , , , , ,30.10, ,AA, , , ,30.10, 
13743,20160207,1352,11,OVC250, ,10.00, , , ,45, ,7.2, ,37, ,2.8, ,25, ,-3.9, , 46, ,11, ,040, , , ,30.00, , , , , ,30.06, ,AA, , , ,30.07, 
13743,20160207,1452,11,OVC250, , 9.00, , , ,46, ,7.8, ,37, ,2.5, ,21, ,-6.1, , 37, ,14, ,020, , , ,29.95, , , , , ,30.01, ,AA, , , ,30.02, 
13743,20160207,1552,11,OVC180, ,10.00, , , ,45, ,7.2, ,36, ,2.3, ,22, ,-5.6, , 40, ,10, ,050, , , ,29.95, , , , , ,30.01, ,AA, , , ,30.02, 
13743,20160207,1652,11,OVC180, ,10.00, , , ,43, ,6.1, ,35, ,1.8, ,23, ,-5.0, , 45, , 9, ,050, , , ,29.92, , , , , ,29.98, ,AA, , , ,29.99, 
13743,20160207,1752,11,FEW180 OVC230, ,10.00, , , ,43, ,6.1, ,35, ,1.7, ,22, ,-5.6, , 43, , 8, ,040, , , ,29.91, , , , , ,29.98, ,AA, , , ,29.98, 
13743,20160207,1852,11,OVC210, ,10.00, , , ,42, ,5.6, ,35, ,1.4, ,22, ,-5.6, , 45, , 8, ,030, , , ,29.89, , , , , ,29.96, ,AA, , , ,29.96, 
13743,20160207,1952,11,OVC220, ,10.00, , , ,42, ,5.6, ,35, ,1.4, ,22, ,-5.6, , 45, , 9, ,030, , , ,29.89, , , , , ,29.96, ,AA, , , ,29.96, 
13743,20160207,2052,11,OVC240, ,10.00, , , ,41, ,5.0, ,34, ,1.2, ,23, ,-5.0, , 49, ,13, ,360, , , ,29.86, , , , , ,29.92, ,AA, , , ,29.93, 
13743,20160207,2152,11,OVC240, ,10.00, , , ,39, ,3.9, ,33, ,0.7, ,24, ,-4.4, , 55, , 9, ,360, , , ,29.84, , , , , ,29.91, ,AA, , , ,29.91, 
13743,20160207,2252,11,OVC240, ,10.00, , , ,40, ,4.4, ,34, ,1.0, ,24, ,-4.4, , 53, ,10, ,020, , , ,29.82, , , , , ,29.88, ,AA, , , ,29.89, 
13743,20160207,2352,11,OVC240, ,10.00, , , ,40, ,4.4, ,34, ,1.0, ,24, ,-4.4, , 53, ,10, ,360, , , ,29.79, , , , , ,29.86, ,AA, , , ,29.86, 
13743,20160208,0052,11,BKN140 OVC240, ,10.00, , , ,38, ,3.3, ,33, ,0.4, ,24, ,-4.4, , 57, ,10, ,340, , , ,29.76, , , , , ,29.83, ,AA, , , ,29.83, 
13743,20160208,0152,11,BKN140 BKN220, ,10.00, , , ,38, ,3.3, ,32, ,0.2, ,23, ,-5.0, , 55, ,13, ,340, , , ,29.73, , , , , ,29.80, ,AA, , , ,29.80, 
13743,20160208,0252,11,BKN160 BKN220, ,10.00, , , ,37, ,2.8, ,32, ,-0.2, ,22, ,-5.6, , 55, ,13, ,340, , , ,29.70, , , , , ,29.77, ,AA, , , ,29.77, 
13743,20160208,0352,11,FEW160 BKN220, ,10.00, , , ,36, ,2.2, ,31, ,-0.5, ,22, ,-5.6, , 57, ,10, ,340, , , ,29.69, , , , , ,29.76, ,AA, , , ,29.76, 
13743,20160208,0452,11,FEW160 BKN220, ,10.00, , , ,36, ,2.2, ,31, ,-0.5, ,22, ,-5.6, , 57, ,13, ,330, , , ,29.71, , , , , ,29.78, ,AA, , , ,29.78, 
13743,20160208,0552,11,BKN220, ,10.00, , , ,35, ,1.7, ,30, ,-0.9, ,22, ,-5.6, , 59, , 7, ,020, , , ,29.73, , , , , ,29.79, ,AA, , , ,29.80, 
13743,20160208,0652,11,BKN220, ,10.00, , , ,35, ,1.7, ,30, ,-1.0, ,21, ,-6.1, , 57, ,10, ,340, , , ,29.74, , , , , ,29.81, ,AA, , , ,29.81, 
13743,20160208,0752,11,FEW130 BKN250, ,10.00, , , ,36, ,2.2, ,31, ,-0.5, ,22, ,-5.6, , 57, , 8, ,340, , , ,29.76, , , , , ,29.82, ,AA, , , ,29.83, 
13743,20160208,0852,11,FEW140 BKN250, ,10.00, , , ,40, ,4.4, ,33, ,0.7, ,22, ,-5.6, , 49, ,13, ,040, , , ,29.75, , , , , ,29.82, ,AA, , , ,29.82, 
13743,20160208,0952,11,FEW140 BKN230, ,10.00, , , ,42, ,5.6, ,36, ,2.0, ,26, ,-3.3, , 53, ,10, ,060, , , ,29.73, , , , , ,29.80, ,AA, , , ,29.80, 
13743,20160208,1052,11,FEW140 BKN230, ,10.00, , , ,44, ,6.7, ,38, ,3.0, ,28, ,-2.2, , 53, , 7, ,080, , , ,29.73, , , , , ,29.80, ,AA, , , ,29.80, 
13743,20160208,1152,11,FEW045 BKN250, ,10.00, , , ,44, ,6.7, ,38, ,3.0, ,28, ,-2.2, , 53, , 0, ,000, , , ,29.69, , , , , ,29.75, ,AA, , , ,29.76, 
13743,20160208,1252,11,FEW045 BKN250, ,10.00, , , ,45, ,7.2, ,38, ,3.5, ,29, ,-1.7, , 54, , 3, ,VR , , , ,29.65, , , , , ,29.72, ,AA, , , ,29.72, 
13743,20160208,1352,11,SCT045 OVC250, ,10.00, , , ,46, ,7.8, ,39, ,3.8, ,29, ,-1.7, , 52, , 7, ,150, , , ,29.63, , , , , ,29.70, ,AA, , , ,29.70, 
13743,20160208,1452,11,SCT050 BKN150 OVC230, ,10.00, , , ,46, ,7.8, ,39, ,3.8, ,29, ,-1.7, , 52, , 5, ,170, , , ,29.63, , , , , ,29.70, ,AA, , , ,29.70, 
13743,20160208,1552,11,FEW055 OVC100, ,10.00, , , ,46, ,7.8, ,39, ,3.8, ,29, ,-1.7, , 52, , 8, ,200, , , ,29.62, , , , , ,29.69, ,AA, , , ,29.69, 
13743,20160208,1652,11,FEW060 OVC070, ,10.00, , , ,45, ,7.2, ,38, ,3.5, ,29, ,-1.7, , 54, , 6, ,180, , , ,29.63, , , , , ,29.69, ,AA, , , ,29.70, 
13743,20160208,1752,11,OVC080, ,10.00, , , ,43, ,6.1, ,38, ,3.3, ,31, ,-0.6, , 63, ,11, ,110, , , ,29.63, , , , , ,29.70, ,AA, , , ,29.70, 
13743,20160208,1852,11,OVC060, ,10.00, , , ,43, ,6.1, ,38, ,3.3, ,31, ,-0.6, , 63, , 9, ,150, , , ,29.65, , , , , ,29.72, ,AA, , , ,29.72, 
13743,20160208,1911,11,OVC041, ,10.00, ,-RA, ,42, ,5.6, ,37, ,3.0, ,31, ,-0.6, , 65, , 9, ,150, , , ,29.65, , , , , ,M, ,SP, , , ,29.72, 
13743,20160208,1952,11,OVC041, ,10.00, ,-RA, ,41, ,5.0, ,38, ,3.1, ,33, ,0.6, , 73, ,14, ,170, , , ,29.65, , , , , ,29.72, ,AA, ,  T, ,29.72, 
13743,20160208,2028,11,BKN023 BKN032 OVC039, ,10.00, ,-RA, ,41, ,5.0, ,38, ,3.3, ,34, ,1.1, , 76, , 8, ,160, , , ,29.64, , , , , ,M, ,SP, , , ,29.71, 
13743,20160208,2032,11,SCT023 BKN032 OVC039, ,10.00, ,-RA, ,40, ,4.4, ,37, ,3.0, ,34, ,1.1, , 79, , 6, ,140, , , ,29.64, , , , , ,M, ,SP, , , ,29.71, 
